,path,label
1859,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_268.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1860,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2680[108,12][144,131].png","108,12,1,144,131,1,0,0,0,0,0,0,0,0,0,0,0,0"
1861,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2681[106,16][143,134].png","106,16,1,143,134,1,0,0,0,0,0,0,0,0,0,0,0,0"
1862,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2682[106,18][142,137].png","106,18,1,142,137,1,0,0,0,0,0,0,0,0,0,0,0,0"
1863,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2683[105,19][141,138].png","105,19,1,141,138,1,0,0,0,0,0,0,0,0,0,0,0,0"
1864,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2684[105,20][141,139].png","105,20,1,141,139,1,0,0,0,0,0,0,0,0,0,0,0,0"
1865,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2685[105,20][141,139].png","105,20,1,141,139,1,0,0,0,0,0,0,0,0,0,0,0,0"
1866,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2686[106,18][142,138].png","106,18,1,142,138,1,0,0,0,0,0,0,0,0,0,0,0,0"
1867,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2687[106,17][142,137].png","106,17,1,142,137,1,0,0,0,0,0,0,0,0,0,0,0,0"
1868,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2688[107,16][143,136].png","107,16,1,143,136,1,0,0,0,0,0,0,0,0,0,0,0,0"
1869,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2689[107,15][143,135].png","107,15,1,143,135,1,0,0,0,0,0,0,0,0,0,0,0,0"
1870,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_269.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1871,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2690[107,14][143,134].png","107,14,1,143,134,1,0,0,0,0,0,0,0,0,0,0,0,0"
1872,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2691[108,13][144,132].png","108,13,1,144,132,1,0,0,0,0,0,0,0,0,0,0,0,0"
1873,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2692[108,12][144,131].png","108,12,1,144,131,1,0,0,0,0,0,0,0,0,0,0,0,0"
1874,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2693[108,11][144,130].png","108,11,1,144,130,1,0,0,0,0,0,0,0,0,0,0,0,0"
1875,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2694[107,10][144,129].png","107,10,1,144,129,1,0,0,0,0,0,0,0,0,0,0,0,0"
1876,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2695[104,11][141,130].png","104,11,1,141,130,1,0,0,0,0,0,0,0,0,0,0,0,0"
1877,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2696[191,21][101,13][139,130].png","191,21,1,101,13,1,139,130,1,0,0,0,0,0,0,0,0,0"
1878,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2697[188,22][99,15][137,132].png","188,22,1,99,15,1,137,132,1,0,0,0,0,0,0,0,0,0"
1879,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2698[186,24][96,17][134,133].png","186,24,1,96,17,1,134,133,1,0,0,0,0,0,0,0,0,0"
1880,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2699[183,26][93,19][132,135].png","183,26,1,93,19,1,132,135,1,0,0,0,0,0,0,0,0,0"
1881,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_27.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1882,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_270.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1883,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2700[180,28][90,21][130,136].png","180,28,1,90,21,1,130,136,1,0,0,0,0,0,0,0,0,0"
1884,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2701[178,30][88,23][128,137].png","178,30,1,88,23,1,128,137,1,0,0,0,0,0,0,0,0,0"
1885,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2702[175,31][85,25][125,138].png","175,31,1,85,25,1,125,138,1,0,0,0,0,0,0,0,0,0"
1886,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2703[171,34][80,29][122,140].png","171,34,1,80,29,1,122,140,1,0,0,0,0,0,0,0,0,0"
1887,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2704[167,37][77,32][119,142].png","167,37,1,77,32,1,119,142,1,0,0,0,0,0,0,0,0,0"
1888,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2705[165,39][75,34][118,144].png","165,39,1,75,34,1,118,144,1,0,0,0,0,0,0,0,0,0"
1889,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2706[164,40][73,36][117,145].png","164,40,1,73,36,1,117,145,1,0,0,0,0,0,0,0,0,0"
1890,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2707[163,41][72,37][116,146].png","163,41,1,72,37,1,116,146,1,0,0,0,0,0,0,0,0,0"
1891,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2708[162,41][72,38][116,145].png","162,41,1,72,38,1,116,145,1,0,0,0,0,0,0,0,0,0"
1892,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2709[162,41][71,38][116,145].png","162,41,1,71,38,1,116,145,1,0,0,0,0,0,0,0,0,0"
1893,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_271.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1894,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2710[161,40][71,37][116,143].png","161,40,1,71,37,1,116,143,1,0,0,0,0,0,0,0,0,0"
1895,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2711[160,38][70,36][115,141].png","160,38,1,70,36,1,115,141,1,0,0,0,0,0,0,0,0,0"
1896,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2712[159,35][68,33][114,138].png","159,35,1,68,33,1,114,138,1,0,0,0,0,0,0,0,0,0"
1897,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2713[158,34][68,32][114,136].png","158,34,1,68,32,1,114,136,1,0,0,0,0,0,0,0,0,0"
1898,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2714[158,32][67,31][114,134].png","158,32,1,67,31,1,114,134,1,0,0,0,0,0,0,0,0,0"
1899,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2715[157,31][66,30][113,133].png","157,31,1,66,30,1,113,133,1,0,0,0,0,0,0,0,0,0"
1900,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2716[155,31][65,30][112,133].png","155,31,1,65,30,1,112,133,1,0,0,0,0,0,0,0,0,0"
1901,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2717[153,30][62,30][110,132].png","153,30,1,62,30,1,110,132,1,0,0,0,0,0,0,0,0,0"
1902,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2718[151,30][60,30][108,132].png","151,30,1,60,30,1,108,132,1,0,0,0,0,0,0,0,0,0"
1903,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2719[147,30][56,31][105,132].png","147,30,1,56,31,1,105,132,1,0,0,0,0,0,0,0,0,0"
1904,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_272.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1905,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2720[141,31][50,32][100,132].png","141,31,1,50,32,1,100,132,1,0,0,0,0,0,0,0,0,0"
1906,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2721[138,31][46,33][97,132].png","138,31,1,46,33,1,97,132,1,0,0,0,0,0,0,0,0,0"
1907,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2722[134,31][43,33][94,132].png","134,31,1,43,33,1,94,132,1,0,0,0,0,0,0,0,0,0"
1908,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2723[132,31][40,33][92,132].png","132,31,1,40,33,1,92,132,1,0,0,0,0,0,0,0,0,0"
1909,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2724[129,30][38,33][90,131].png","129,30,1,38,33,1,90,131,1,0,0,0,0,0,0,0,0,0"
1910,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2725[126,30][35,33][87,130].png","126,30,1,35,33,1,87,130,1,0,0,0,0,0,0,0,0,0"
1911,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2726[124,29][32,33][85,130].png","124,29,1,32,33,1,85,130,1,0,0,0,0,0,0,0,0,0"
1912,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2727[121,28][30,32][83,129].png","121,28,1,30,32,1,83,129,1,0,0,0,0,0,0,0,0,0"
1913,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2728[119,27][28,32][81,128].png","119,27,1,28,32,1,81,128,1,0,0,0,0,0,0,0,0,0"
1914,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2729[115,26][24,30][78,126].png","115,26,1,24,30,1,78,126,1,0,0,0,0,0,0,0,0,0"
1915,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_273.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1916,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2730[113,24][22,29][76,125].png","113,24,1,22,29,1,76,125,1,0,0,0,0,0,0,0,0,0"
1917,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2731[112,23][21,28][75,124].png","112,23,1,21,28,1,75,124,1,0,0,0,0,0,0,0,0,0"
1918,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2732[111,22][20,27][74,122].png","111,22,1,20,27,1,74,122,1,0,0,0,0,0,0,0,0,0"
1919,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2733[111,21][19,26][74,121].png","111,21,1,19,26,1,74,121,1,0,0,0,0,0,0,0,0,0"
1920,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2734[110,17][19,23][74,117].png","110,17,1,19,23,1,74,117,1,0,0,0,0,0,0,0,0,0"
1921,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2735[110,14][19,20][74,114].png","110,14,1,19,20,1,74,114,1,0,0,0,0,0,0,0,0,0"
1922,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2736[110,12][19,18][74,112].png","110,12,1,19,18,1,74,112,1,0,0,0,0,0,0,0,0,0"
1923,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2737[110,9][19,15][75,110].png","110,9,1,19,15,1,75,110,1,0,0,0,0,0,0,0,0,0"
1924,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2738[110,7][19,14][74,108].png","110,7,1,19,14,1,74,108,1,0,0,0,0,0,0,0,0,0"
1925,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2739[109,6][18,12][74,106].png","109,6,1,18,12,1,74,106,1,0,0,0,0,0,0,0,0,0"
1926,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_274.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1927,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2740[108,4][17,11][73,104].png","108,4,1,17,11,1,73,104,1,0,0,0,0,0,0,0,0,0"
1928,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2741[107,3][16,9][72,103].png","107,3,1,16,9,1,72,103,1,0,0,0,0,0,0,0,0,0"
1929,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2742[106,1][15,8][71,102].png","106,1,1,15,8,1,71,102,1,0,0,0,0,0,0,0,0,0"
1930,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2743[14,6][70,100].png","14,6,1,70,100,1,0,0,0,0,0,0,0,0,0,0,0,0"
1931,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2744[13,5][69,98].png","13,5,1,69,98,1,0,0,0,0,0,0,0,0,0,0,0,0"
1932,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2745[12,4][69,97].png","12,4,1,69,97,1,0,0,0,0,0,0,0,0,0,0,0,0"
1933,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2746[11,4][68,97].png","11,4,1,68,97,1,0,0,0,0,0,0,0,0,0,0,0,0"
1934,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2747[11,4][68,97].png","11,4,1,68,97,1,0,0,0,0,0,0,0,0,0,0,0,0"
1935,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2748[11,5][68,98].png","11,5,1,68,98,1,0,0,0,0,0,0,0,0,0,0,0,0"
1936,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2749[11,6][68,98].png","11,6,1,68,98,1,0,0,0,0,0,0,0,0,0,0,0,0"
1937,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_275.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1938,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2750[11,7][68,100].png","11,7,1,68,100,1,0,0,0,0,0,0,0,0,0,0,0,0"
1939,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2751[102,2][11,9][68,102].png","102,2,1,11,9,1,68,102,1,0,0,0,0,0,0,0,0,0"
1940,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2752[101,6][10,14][67,106].png","101,6,1,10,14,1,67,106,1,0,0,0,0,0,0,0,0,0"
1941,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2753[101,9][10,17][67,109].png","101,9,1,10,17,1,67,109,1,0,0,0,0,0,0,0,0,0"
1942,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2754[100,13][9,20][66,113].png","100,13,1,9,20,1,66,113,1,0,0,0,0,0,0,0,0,0"
1943,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2755[100,17][8,25][66,117].png","100,17,1,8,25,1,66,117,1,0,0,0,0,0,0,0,0,0"
1944,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2756[100,22][8,30][66,122].png","100,22,1,8,30,1,66,122,1,0,0,0,0,0,0,0,0,0"
1945,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2757[99,27][8,35][66,127].png","99,27,1,8,35,1,66,127,1,0,0,0,0,0,0,0,0,0"
1946,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2758[100,31][9,39][66,132].png","100,31,1,9,39,1,66,132,1,0,0,0,0,0,0,0,0,0"
1947,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2759[101,36][10,44][68,136].png","101,36,1,10,44,1,68,136,1,0,0,0,0,0,0,0,0,0"
1948,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_276.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1949,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2760[103,40][11,48][69,140].png","103,40,1,11,48,1,69,140,1,0,0,0,0,0,0,0,0,0"
1950,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2761[107,46][15,55][73,147].png","107,46,1,15,55,1,73,147,1,0,0,0,0,0,0,0,0,0"
1951,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2762[108,49][17,57][75,150].png","108,49,1,17,57,1,75,150,1,0,0,0,0,0,0,0,0,0"
1952,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2763[110,51][19,59][76,151].png","110,51,1,19,59,1,76,151,1,0,0,0,0,0,0,0,0,0"
1953,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2764[112,53][21,61][78,153].png","112,53,1,21,61,1,78,153,1,0,0,0,0,0,0,0,0,0"
1954,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2765[114,54][22,62][80,154].png","114,54,1,22,62,1,80,154,1,0,0,0,0,0,0,0,0,0"
1955,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2766[116,55][24,63][82,155].png","116,55,1,24,63,1,82,155,1,0,0,0,0,0,0,0,0,0"
1956,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2767[118,55][26,63][84,155].png","118,55,1,26,63,1,84,155,1,0,0,0,0,0,0,0,0,0"
1957,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2768[120,55][29,63][86,155].png","120,55,1,29,63,1,86,155,1,0,0,0,0,0,0,0,0,0"
1958,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2769[125,56][34,64][91,156].png","125,56,1,34,64,1,91,156,1,0,0,0,0,0,0,0,0,0"
1959,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_277.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1960,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2770[128,57][37,64][93,156].png","128,57,1,37,64,1,93,156,1,0,0,0,0,0,0,0,0,0"
1961,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2771[130,57][39,65][95,157].png","130,57,1,39,65,1,95,157,1,0,0,0,0,0,0,0,0,0"
1962,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2772[131,58][40,65][96,157].png","131,58,1,40,65,1,96,157,1,0,0,0,0,0,0,0,0,0"
1963,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2773[132,58][41,65][97,157].png","132,58,1,41,65,1,97,157,1,0,0,0,0,0,0,0,0,0"
1964,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2774[133,58][41,65][98,158].png","133,58,1,41,65,1,98,158,1,0,0,0,0,0,0,0,0,0"
1965,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2775[133,58][41,65][98,157].png","133,58,1,41,65,1,98,157,1,0,0,0,0,0,0,0,0,0"
1966,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2776[132,58][41,65][97,157].png","132,58,1,41,65,1,97,157,1,0,0,0,0,0,0,0,0,0"
1967,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2777[131,57][40,65][97,156].png","131,57,1,40,65,1,97,156,1,0,0,0,0,0,0,0,0,0"
1968,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2778[130,55][39,63][96,154].png","130,55,1,39,63,1,96,154,1,0,0,0,0,0,0,0,0,0"
1969,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2779[129,53][38,60][95,152].png","129,53,1,38,60,1,95,152,1,0,0,0,0,0,0,0,0,0"
1970,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_278.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1971,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2780[129,51][37,58][94,150].png","129,51,1,37,58,1,94,150,1,0,0,0,0,0,0,0,0,0"
1972,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2781[128,49][36,56][93,148].png","128,49,1,36,56,1,93,148,1,0,0,0,0,0,0,0,0,0"
1973,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2782[127,47][35,54][92,146].png","127,47,1,35,54,1,92,146,1,0,0,0,0,0,0,0,0,0"
1974,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2783[125,45][33,52][90,144].png","125,45,1,33,52,1,90,144,1,0,0,0,0,0,0,0,0,0"
1975,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2784[123,44][30,51][88,143].png","123,44,1,30,51,1,88,143,1,0,0,0,0,0,0,0,0,0"
1976,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2785[120,43][27,50][85,142].png","120,43,1,27,50,1,85,142,1,0,0,0,0,0,0,0,0,0"
1977,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2786[117,43][22,50][80,142].png","117,43,1,22,50,1,80,142,1,0,0,0,0,0,0,0,0,0"
1978,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2787[111,44][14,51][74,143].png","111,44,1,14,51,1,74,143,1,0,0,0,0,0,0,0,0,0"
1979,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2788[110,45][12,52][71,144].png","110,45,1,12,52,1,71,144,1,0,0,0,0,0,0,0,0,0"
1980,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2789[109,46][9,53][69,145].png","109,46,1,9,53,1,69,145,1,0,0,0,0,0,0,0,0,0"
1981,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_279.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1982,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2790[108,47][7,53][67,146].png","108,47,1,7,53,1,67,146,1,0,0,0,0,0,0,0,0,0"
1983,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2791[106,48][5,54][65,146].png","106,48,1,5,54,1,65,146,1,0,0,0,0,0,0,0,0,0"
1984,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2792[106,48][3,53][64,146].png","106,48,1,3,53,1,64,146,1,0,0,0,0,0,0,0,0,0"
1985,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2793[105,47][3,52][62,145].png","105,47,1,3,52,1,62,145,1,0,0,0,0,0,0,0,0,0"
1986,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2794[106,45][3,50][62,143].png","106,45,1,3,50,1,62,143,1,0,0,0,0,0,0,0,0,0"
1987,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2795[109,40][6,44][64,137].png","109,40,1,6,44,1,64,137,1,0,0,0,0,0,0,0,0,0"
1988,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2796[111,37][7,41][64,134].png","111,37,1,7,41,1,64,134,1,0,0,0,0,0,0,0,0,0"
1989,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2797[112,35][8,37][65,131].png","112,35,1,8,37,1,65,131,1,0,0,0,0,0,0,0,0,0"
1990,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2798[112,32][8,34][64,128].png","112,32,1,8,34,1,64,128,1,0,0,0,0,0,0,0,0,0"
1991,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2799[112,30][8,31][63,126].png","112,30,1,8,31,1,63,126,1,0,0,0,0,0,0,0,0,0"
1992,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_28.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1993,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_280.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1994,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2800[111,28][7,29][62,124].png","111,28,1,7,29,1,62,124,1,0,0,0,0,0,0,0,0,0"
1995,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2801[110,27][6,26][61,122].png","110,27,1,6,26,1,61,122,1,0,0,0,0,0,0,0,0,0"
1996,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2802[110,26][6,24][60,120].png","110,26,1,6,24,1,60,120,1,0,0,0,0,0,0,0,0,0"
1997,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2803[111,23][7,20][60,117].png","111,23,1,7,20,1,60,117,1,0,0,0,0,0,0,0,0,0"
1998,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2804[112,22][9,17][61,115].png","112,22,1,9,17,1,61,115,1,0,0,0,0,0,0,0,0,0"
1999,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2805[114,22][11,16][62,115].png","114,22,1,11,16,1,62,115,1,0,0,0,0,0,0,0,0,0"
2000,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2806[117,22][14,15][65,114].png","117,22,1,14,15,1,65,114,1,0,0,0,0,0,0,0,0,0"
2001,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2807[121,22][18,15][67,114].png","121,22,1,18,15,1,67,114,1,0,0,0,0,0,0,0,0,0"
2002,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2808[124,22][22,15][70,114].png","124,22,1,22,15,1,70,114,1,0,0,0,0,0,0,0,0,0"
2003,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2809[128,23][26,15][74,115].png","128,23,1,26,15,1,74,115,1,0,0,0,0,0,0,0,0,0"
2004,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_281.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2005,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2810[131,25][30,16][76,116].png","131,25,1,30,16,1,76,116,1,0,0,0,0,0,0,0,0,0"
2006,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2811[134,28][33,18][78,118].png","134,28,1,33,18,1,78,118,1,0,0,0,0,0,0,0,0,0"
2007,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2812[135,31][35,20][78,120].png","135,31,1,35,20,1,78,120,1,0,0,0,0,0,0,0,0,0"
2008,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2813[135,33][34,22][77,122].png","135,33,1,34,22,1,77,122,1,0,0,0,0,0,0,0,0,0"
2009,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2814[133,35][33,24][75,125].png","133,35,1,33,24,1,75,125,1,0,0,0,0,0,0,0,0,0"
2010,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_2815[131,38][31,26][72,127].png","131,38,1,31,26,1,72,127,1,0,0,0,0,0,0,0,0,0"
